"amount","creditAccount","currency","debitAccount","id","ref"
"1.0","TEST69","RON","TEST37","9301","PAY"
"19.0","CONTADMIN0","RON","TEST64","9302","PAY"
"18.0","TEST90","RON","TEST69","9303","PAY"
"18.0","TEST41","RON","TEST34","9304","PAY"
"17.0","TEST46","RON","TEST54","9305","PAY"
"13.0","TEST84","RON","TEST42","9306","PAY"
"16.0","TEST25","RON","TEST39","9307","PAY"
"19.0","TEST26","RON","TEST20","9308","PAY"
"4.0","TEST84","RON","TEST58","9309","PAY"
"8.0","TEST34","RON","TEST69","9310","PAY"
"9.0","TEST74","RON","TEST88","9311","PAY"
"20.0","TEST32","RON","TEST9","9312","PAY"
"3.0","TEST63","RON","TEST53","9313","PAY"
"18.0","TEST54","RON","TEST8","9314","PAY"
"17.0","TEST50","RON","TEST68","9315","PAY"
"9.0","TEST71","RON","CONTADMIN0","9316","PAY"
"1.0","TEST13","RON","TEST5","9317","PAY"
"15.0","TEST53","RON","TEST10","9318","PAY"
"9.0","TEST78","RON","TEST79","9319","PAY"
"9.0","TEST82","RON","TEST28","9320","PAY"
"10.0","TEST73","RON","TEST53","9321","PAY"
"12.0","TEST4","RON","TEST95","9322","PAY"
"5.0","TEST93","RON","TEST65","9323","PAY"
"6.0","TEST28","RON","TEST34","9324","PAY"
"10.0","TEST40","RON","TEST86","9325","PAY"
"6.0","TEST80","RON","TEST82","9326","PAY"
"1.0","TEST24","RON","TEST94","9327","PAY"
"6.0","TEST97","RON","TEST34","9328","PAY"
"18.0","TEST95","RON","TEST7","9329","PAY"
"14.0","TEST57","RON","TEST66","9330","PAY"
"3.0","TEST24","RON","TEST84","9331","PAY"
"5.0","TEST55","RON","TEST94","9332","PAY"
"2.0","TEST17","RON","TEST62","9333","PAY"
"14.0","TEST21","RON","TEST57","9334","PAY"
"12.0","TEST66","RON","TEST45","9335","PAY"
"11.0","TEST67","RON","TEST35","9336","PAY"
"6.0","TEST39","RON","TEST4","9337","PAY"
"15.0","TEST98","RON","TEST97","9338","PAY"
"17.0","TEST45","RON","TEST19","9339","PAY"
"18.0","TEST30","RON","TEST1","9340","PAY"
"7.0","TEST97","RON","TEST66","9341","PAY"
"2.0","TEST16","RON","TEST25","9342","PAY"
"16.0","TEST62","RON","TEST51","9343","PAY"
"1.0","TEST2","RON","TEST82","9344","PAY"
"8.0","TEST51","RON","TEST58","9345","PAY"
"2.0","TEST86","RON","CONTADMIN0","9346","PAY"
"8.0","TEST92","RON","TEST2","9347","PAY"
"13.0","TEST68","RON","TEST6","9348","PAY"
"11.0","TEST61","RON","TEST23","9349","PAY"
"13.0","TEST47","RON","TEST71","9350","PAY"
"14.0","TEST6","RON","TEST34","9351","PAY"
"9.0","TEST39","RON","TEST78","9352","PAY"
"18.0","TEST12","RON","TEST83","9353","PAY"
"3.0","TEST95","RON","TEST41","9354","PAY"
"18.0","TEST90","RON","TEST87","9355","PAY"
"1.0","TEST21","RON","TEST27","9356","PAY"
"11.0","TEST77","RON","TEST92","9357","PAY"
"11.0","TEST27","RON","TEST79","9358","PAY"
"14.0","TEST69","RON","TEST17","9359","PAY"
"7.0","TEST8","RON","TEST84","9360","PAY"
"13.0","TEST34","RON","TEST23","9361","PAY"
"12.0","TEST10","RON","TEST85","9362","PAY"
"13.0","TEST21","RON","TEST89","9363","PAY"
"5.0","TEST44","RON","TEST89","9364","PAY"
"16.0","TEST48","RON","TEST35","9365","PAY"
"3.0","TEST1","RON","TEST50","9366","PAY"
"20.0","TEST44","RON","TEST56","9367","PAY"
"11.0","TEST46","RON","TEST22","9368","PAY"
"9.0","TEST52","RON","TEST51","9369","PAY"
"16.0","TEST13","RON","TEST78","9370","PAY"
"19.0","TEST70","RON","TEST78","9371","PAY"
"14.0","TEST44","RON","TEST94","9372","PAY"
"3.0","TEST13","RON","TEST46","9373","PAY"
"16.0","TEST65","RON","TEST11","9374","PAY"
"20.0","TEST84","RON","TEST54","9375","PAY"
"7.0","TEST2","RON","TEST6","9376","PAY"
"18.0","TEST66","RON","TEST82","9377","PAY"
"7.0","TEST65","RON","TEST87","9378","PAY"
"18.0","TEST67","RON","TEST94","9379","PAY"
"14.0","TEST89","RON","TEST64","9380","PAY"
"15.0","TEST38","RON","TEST26","9381","PAY"
"7.0","TEST26","RON","TEST99","9382","PAY"
"11.0","TEST11","RON","TEST33","9383","PAY"
"11.0","TEST62","RON","TEST11","9384","PAY"
"7.0","TEST44","RON","TEST3","9385","PAY"
"3.0","TEST33","RON","TEST95","9386","PAY"
"6.0","TEST43","RON","TEST19","9387","PAY"
"10.0","TEST28","RON","TEST95","9388","PAY"
"4.0","TEST43","RON","TEST81","9389","PAY"
"2.0","TEST38","RON","TEST93","9390","PAY"
"9.0","TEST32","RON","TEST47","9391","PAY"
"7.0","TEST90","RON","TEST71","9392","PAY"
"6.0","TEST52","RON","TEST57","9393","PAY"
"8.0","TEST18","RON","TEST62","9394","PAY"
"8.0","TEST67","RON","TEST86","9395","PAY"
"9.0","TEST78","RON","TEST91","9396","PAY"
"19.0","TEST30","RON","TEST57","9397","PAY"
"12.0","TEST1","RON","TEST39","9398","PAY"
"16.0","TEST90","RON","TEST3","9399","PAY"
"12.0","TEST77","RON","TEST71","9400","PAY"
"20.0","TEST39","RON","TEST60","9401","PAY"
"20.0","TEST21","RON","TEST48","9402","PAY"
"3.0","CONTADMIN","RON","TEST23","9403","PAY"
"6.0","TEST52","RON","TEST89","9404","PAY"
"5.0","TEST34","RON","TEST35","9405","PAY"
"6.0","TEST57","RON","TEST86","9406","PAY"
"19.0","TEST35","RON","TEST82","9407","PAY"
"7.0","TEST1","RON","TEST11","9408","PAY"
"4.0","TEST79","RON","TEST47","9409","PAY"
"16.0","TEST40","RON","TEST70","9410","PAY"
"14.0","TEST35","RON","TEST42","9411","PAY"
"17.0","TEST66","RON","TEST83","9412","PAY"
"17.0","TEST95","RON","TEST41","9413","PAY"
"14.0","TEST60","RON","TEST25","9414","PAY"
"6.0","TEST40","RON","TEST80","9415","PAY"
"7.0","TEST56","RON","TEST28","9416","PAY"
"13.0","TEST33","RON","TEST56","9417","PAY"
"17.0","TEST88","RON","TEST66","9418","PAY"
"7.0","TEST53","RON","TEST52","9419","PAY"
"6.0","TEST83","RON","TEST59","9420","PAY"
"9.0","TEST80","RON","TEST73","9421","PAY"
"3.0","TEST96","RON","TEST13","9422","PAY"
"6.0","TEST70","RON","TEST18","9423","PAY"
"15.0","TEST85","RON","TEST35","9424","PAY"
"10.0","TEST93","RON","TEST71","9425","PAY"
"3.0","TEST15","RON","TEST99","9426","PAY"
"7.0","TEST99","RON","TEST15","9427","PAY"
"8.0","TEST31","RON","TEST50","9428","PAY"
"19.0","TEST55","RON","TEST70","9429","PAY"
"3.0","TEST6","RON","TEST78","9430","PAY"
"7.0","TEST59","RON","TEST25","9431","PAY"
"17.0","TEST51","RON","TEST57","9432","PAY"
"19.0","TEST55","RON","TEST72","9433","PAY"
"20.0","TEST37","RON","TEST44","9434","PAY"
"12.0","TEST73","RON","TEST2","9435","PAY"
"19.0","TEST64","RON","TEST76","9436","PAY"
"14.0","TEST53","RON","TEST89","9437","PAY"
"19.0","TEST8","RON","TEST39","9438","PAY"
"11.0","TEST66","RON","TEST38","9439","PAY"
"19.0","TEST58","RON","TEST33","9440","PAY"
"18.0","TEST18","RON","TEST51","9441","PAY"
"1.0","TEST98","RON","TEST20","9442","PAY"
"5.0","TEST24","RON","TEST8","9443","PAY"
"14.0","TEST8","RON","TEST38","9444","PAY"
"7.0","TEST69","RON","TEST98","9445","PAY"
"2.0","TEST59","RON","TEST35","9446","PAY"
"10.0","TEST18","RON","TEST44","9447","PAY"
"9.0","TEST94","RON","TEST5","9448","PAY"
"12.0","TEST48","RON","TEST3","9449","PAY"
"3.0","TEST60","RON","TEST94","9450","PAY"
"10.0","TEST97","RON","TEST75","9451","PAY"
"17.0","TEST87","RON","TEST19","9452","PAY"
"14.0","TEST40","RON","TEST18","9453","PAY"
"2.0","TEST70","RON","TEST18","9454","PAY"
"17.0","TEST7","RON","TEST32","9455","PAY"
"17.0","TEST50","RON","TEST34","9456","PAY"
"4.0","TEST52","RON","CONTADMIN0","9457","PAY"
"15.0","TEST75","RON","TEST78","9458","PAY"
"15.0","TEST2","RON","TEST14","9459","PAY"
"7.0","TEST85","RON","TEST53","9460","PAY"
"20.0","TEST48","RON","TEST24","9461","PAY"
"13.0","TEST73","RON","TEST50","9462","PAY"
"17.0","TEST56","RON","TEST63","9463","PAY"
"14.0","TEST77","RON","TEST83","9464","PAY"
"20.0","TEST61","RON","TEST84","9465","PAY"
"19.0","TEST77","RON","TEST60","9466","PAY"
"11.0","TEST27","RON","TEST28","9467","PAY"
"4.0","TEST81","RON","TEST76","9468","PAY"
"12.0","TEST74","RON","TEST80","9469","PAY"
"5.0","TEST75","RON","TEST8","9470","PAY"
"15.0","TEST99","RON","TEST79","9471","PAY"
"9.0","TEST55","RON","TEST56","9472","PAY"
"5.0","TEST39","RON","TEST7","9473","PAY"
"18.0","TEST86","RON","TEST57","9474","PAY"
"15.0","TEST15","RON","TEST30","9475","PAY"
"4.0","TEST1","RON","TEST24","9476","PAY"
"12.0","TEST66","RON","TEST6","9477","PAY"
"11.0","TEST96","RON","TEST73","9478","PAY"
"15.0","TEST48","RON","CONTADMIN0","9479","PAY"
"6.0","TEST79","RON","TEST70","9480","PAY"
"17.0","TEST26","RON","TEST10","9481","PAY"
"16.0","TEST97","RON","TEST14","9482","PAY"
"10.0","TEST60","RON","TEST34","9483","PAY"
"6.0","TEST1","RON","TEST11","9484","PAY"
"14.0","CONTADMIN","RON","TEST40","9485","PAY"
"3.0","TEST42","RON","TEST71","9486","PAY"
"15.0","TEST13","RON","TEST29","9487","PAY"
"18.0","TEST77","RON","TEST98","9488","PAY"
"4.0","TEST83","RON","TEST76","9489","PAY"
"7.0","TEST42","RON","TEST48","9490","PAY"
"19.0","TEST56","RON","TEST52","9491","PAY"
"17.0","CONTADMIN","RON","TEST49","9492","PAY"
"10.0","TEST27","RON","TEST16","9493","PAY"
"9.0","CONTADMIN0","RON","TEST45","9494","PAY"
"14.0","TEST46","RON","TEST56","9495","PAY"
"6.0","TEST38","RON","TEST93","9496","PAY"
"10.0","TEST41","RON","TEST29","9497","PAY"
"9.0","TEST51","RON","TEST52","9498","PAY"
"16.0","TEST25","RON","TEST70","9499","PAY"
"18.0","TEST54","RON","TEST5","9500","PAY"
"20.0","TEST20","RON","TEST69","9501","PAY"
"6.0","TEST84","RON","TEST16","9502","PAY"
"19.0","TEST17","RON","TEST78","9503","PAY"
"3.0","TEST88","RON","TEST96","9504","PAY"
"8.0","TEST79","RON","TEST10","9505","PAY"
"12.0","TEST38","RON","TEST37","9506","PAY"
"3.0","TEST17","RON","TEST92","9507","PAY"
"15.0","TEST85","RON","TEST89","9508","PAY"
"8.0","TEST23","RON","TEST78","9509","PAY"
"5.0","CONTADMIN","RON","TEST75","9510","PAY"
"5.0","TEST50","RON","TEST86","9511","PAY"
"4.0","TEST8","RON","TEST88","9512","PAY"
"20.0","TEST14","RON","TEST85","9513","PAY"
"5.0","TEST62","RON","TEST91","9514","PAY"
"13.0","TEST63","RON","TEST30","9515","PAY"
"1.0","TEST69","RON","TEST95","9516","PAY"
"7.0","TEST7","RON","TEST87","9517","PAY"
"17.0","TEST26","RON","TEST6","9518","PAY"
"7.0","TEST77","RON","TEST61","9519","PAY"
"19.0","TEST90","RON","TEST84","9520","PAY"
"3.0","TEST94","RON","TEST19","9521","PAY"
"4.0","TEST60","RON","TEST44","9522","PAY"
"4.0","TEST73","RON","TEST39","9523","PAY"
"3.0","TEST94","RON","TEST4","9524","PAY"
"8.0","TEST90","RON","TEST62","9525","PAY"
"1.0","TEST26","RON","TEST47","9526","PAY"
"19.0","TEST26","RON","TEST30","9527","PAY"
"7.0","TEST42","RON","CONTADMIN","9528","PAY"
"6.0","TEST66","RON","TEST50","9529","PAY"
"3.0","TEST32","RON","TEST56","9530","PAY"
"15.0","TEST95","RON","TEST32","9531","PAY"
"4.0","TEST50","RON","TEST12","9532","PAY"
"2.0","TEST97","RON","TEST87","9533","PAY"
"6.0","TEST75","RON","TEST78","9534","PAY"
"20.0","TEST62","RON","TEST7","9535","PAY"
"2.0","TEST73","RON","TEST53","9536","PAY"
"8.0","TEST74","RON","TEST67","9537","PAY"
"2.0","TEST14","RON","TEST92","9538","PAY"
"10.0","TEST44","RON","TEST63","9539","PAY"
"20.0","TEST71","RON","TEST30","9540","PAY"
"18.0","TEST12","RON","TEST38","9541","PAY"
"11.0","TEST74","RON","TEST53","9542","PAY"
"9.0","TEST24","RON","TEST96","9543","PAY"
"20.0","TEST22","RON","TEST34","9544","PAY"
"16.0","TEST85","RON","TEST61","9545","PAY"
"20.0","TEST28","RON","TEST84","9546","PAY"
"16.0","TEST60","RON","TEST79","9547","PAY"
"12.0","TEST60","RON","TEST19","9548","PAY"
"7.0","TEST7","RON","TEST80","9549","PAY"
"13.0","TEST60","RON","TEST41","9550","PAY"
"12.0","TEST16","RON","TEST12","9551","PAY"
"18.0","TEST34","RON","TEST84","9552","PAY"
"4.0","TEST55","RON","TEST88","9553","PAY"
"16.0","TEST8","RON","TEST92","9554","PAY"
"6.0","TEST7","RON","TEST34","9555","PAY"
"16.0","TEST45","RON","TEST85","9556","PAY"
"4.0","TEST92","RON","TEST39","9557","PAY"
"19.0","TEST45","RON","TEST65","9558","PAY"
"6.0","TEST75","RON","TEST35","9559","PAY"
"4.0","TEST51","RON","TEST89","9560","PAY"
"18.0","TEST43","RON","TEST6","9561","PAY"
"16.0","TEST57","RON","TEST83","9562","PAY"
"11.0","TEST61","RON","TEST83","9563","PAY"
"19.0","TEST10","RON","TEST35","9564","PAY"
"2.0","TEST55","RON","TEST1","9565","PAY"
"3.0","TEST91","RON","TEST5","9566","PAY"
"8.0","TEST55","RON","TEST17","9567","PAY"
"7.0","TEST25","RON","TEST43","9568","PAY"
"4.0","TEST33","RON","TEST73","9569","PAY"
"17.0","TEST56","RON","TEST77","9570","PAY"
"20.0","TEST20","RON","TEST53","9571","PAY"
"3.0","TEST65","RON","TEST48","9572","PAY"
"8.0","TEST57","RON","TEST16","9573","PAY"
"2.0","TEST60","RON","TEST24","9574","PAY"
"17.0","TEST43","RON","TEST86","9575","PAY"
"19.0","TEST62","RON","TEST29","9576","PAY"
"5.0","TEST35","RON","TEST80","9577","PAY"
"12.0","TEST68","RON","TEST4","9578","PAY"
"2.0","TEST43","RON","TEST81","9579","PAY"
"4.0","TEST31","RON","TEST61","9580","PAY"
"11.0","TEST51","RON","TEST47","9581","PAY"
"19.0","TEST59","RON","TEST36","9582","PAY"
"16.0","TEST78","RON","TEST51","9583","PAY"
"1.0","TEST69","RON","TEST13","9584","PAY"
"8.0","TEST91","RON","TEST54","9585","PAY"
"18.0","TEST71","RON","TEST44","9586","PAY"
"13.0","TEST59","RON","TEST62","9587","PAY"
"9.0","TEST73","RON","TEST20","9588","PAY"
"20.0","TEST98","RON","TEST10","9589","PAY"
"12.0","TEST72","RON","TEST45","9590","PAY"
"13.0","TEST24","RON","TEST32","9591","PAY"
"17.0","TEST30","RON","TEST86","9592","PAY"
"2.0","TEST42","RON","TEST35","9593","PAY"
"12.0","TEST21","RON","TEST26","9594","PAY"
"8.0","TEST81","RON","TEST31","9595","PAY"
"19.0","TEST15","RON","TEST66","9596","PAY"
"15.0","TEST62","RON","TEST57","9597","PAY"
"3.0","TEST36","RON","TEST1","9598","PAY"
"13.0","TEST49","RON","TEST56","9599","PAY"
"20.0","TEST46","RON","TEST25","9600","PAY"
"12.0","TEST89","RON","TEST44","9601","PAY"
"7.0","TEST61","RON","TEST91","9602","PAY"
"4.0","TEST22","RON","TEST62","9603","PAY"
"19.0","TEST81","RON","TEST82","9604","PAY"
"12.0","TEST69","RON","TEST22","9605","PAY"
"18.0","TEST11","RON","TEST60","9606","PAY"
"19.0","TEST28","RON","TEST78","9607","PAY"
"15.0","TEST37","RON","TEST13","9608","PAY"
"3.0","TEST88","RON","TEST59","9609","PAY"
"17.0","TEST87","RON","TEST66","9610","PAY"
"20.0","TEST6","RON","TEST91","9611","PAY"
"15.0","TEST80","RON","TEST64","9612","PAY"
"16.0","TEST81","RON","TEST1","9613","PAY"
"7.0","TEST39","RON","TEST91","9614","PAY"
"19.0","TEST55","RON","TEST6","9615","PAY"
"10.0","TEST90","RON","TEST79","9616","PAY"
"18.0","TEST35","RON","TEST55","9617","PAY"
"10.0","TEST60","RON","TEST5","9618","PAY"
"16.0","TEST11","RON","TEST67","9619","PAY"
"6.0","TEST91","RON","TEST28","9620","PAY"
"14.0","TEST48","RON","TEST12","9621","PAY"
"12.0","TEST66","RON","TEST84","9622","PAY"
"3.0","TEST34","RON","TEST29","9623","PAY"
"10.0","TEST18","RON","TEST82","9624","PAY"
"4.0","TEST91","RON","TEST37","9625","PAY"
"19.0","TEST77","RON","TEST20","9626","PAY"
"8.0","TEST47","RON","TEST37","9627","PAY"
"3.0","TEST69","RON","TEST40","9628","PAY"
"15.0","TEST2","RON","TEST1","9629","PAY"
"7.0","TEST23","RON","TEST31","9630","PAY"
"1.0","TEST56","RON","TEST7","9631","PAY"
"19.0","TEST7","RON","TEST37","9632","PAY"
"13.0","TEST41","RON","TEST96","9633","PAY"
"10.0","TEST81","RON","TEST25","9634","PAY"
"11.0","TEST49","RON","TEST84","9635","PAY"
"1.0","TEST36","RON","TEST52","9636","PAY"
"7.0","TEST48","RON","TEST90","9637","PAY"
"11.0","TEST87","RON","TEST99","9638","PAY"
"14.0","TEST76","RON","TEST81","9639","PAY"
"13.0","TEST57","RON","TEST97","9640","PAY"
"11.0","TEST68","RON","TEST72","9641","PAY"
"16.0","TEST79","RON","TEST24","9642","PAY"
"14.0","TEST37","RON","TEST5","9643","PAY"
"1.0","TEST59","RON","TEST53","9644","PAY"
"4.0","TEST55","RON","TEST5","9645","PAY"
"5.0","TEST74","RON","TEST29","9646","PAY"
"3.0","TEST28","RON","TEST85","9647","PAY"
"11.0","TEST60","RON","TEST75","9648","PAY"
"7.0","TEST42","RON","TEST81","9649","PAY"
"4.0","TEST31","RON","TEST34","9650","PAY"
"3.0","TEST12","RON","TEST99","9651","PAY"
"14.0","TEST80","RON","TEST64","9652","PAY"
"8.0","TEST55","RON","TEST51","9653","PAY"
"18.0","TEST9","RON","TEST94","9654","PAY"
"8.0","TEST12","RON","TEST71","9655","PAY"
"7.0","TEST67","RON","TEST14","9656","PAY"
"7.0","TEST18","RON","TEST94","9657","PAY"
"6.0","TEST52","RON","TEST84","9658","PAY"
"9.0","TEST34","RON","TEST79","9659","PAY"
"19.0","TEST94","RON","TEST68","9660","PAY"
"1.0","TEST19","RON","TEST95","9661","PAY"
"19.0","TEST75","RON","TEST4","9662","PAY"
"14.0","TEST92","RON","TEST58","9663","PAY"
"3.0","TEST46","RON","TEST21","9664","PAY"
"2.0","TEST60","RON","TEST42","9665","PAY"
"13.0","TEST68","RON","TEST53","9666","PAY"
"16.0","TEST36","RON","TEST83","9667","PAY"
"8.0","TEST52","RON","TEST74","9668","PAY"
"13.0","TEST14","RON","TEST22","9669","PAY"
"20.0","TEST51","RON","TEST44","9670","PAY"
"18.0","TEST39","RON","TEST8","9671","PAY"
"2.0","TEST96","RON","TEST25","9672","PAY"
"17.0","TEST85","RON","TEST63","9673","PAY"
"11.0","TEST98","RON","CONTADMIN","9674","PAY"
"19.0","TEST84","RON","TEST96","9675","PAY"
"5.0","TEST66","RON","TEST64","9676","PAY"
"12.0","TEST34","RON","TEST89","9677","PAY"
"8.0","TEST12","RON","TEST20","9678","PAY"
"17.0","TEST94","RON","TEST59","9679","PAY"
"6.0","TEST22","RON","TEST68","9680","PAY"
"5.0","TEST15","RON","TEST4","9681","PAY"
"5.0","TEST79","RON","TEST72","9682","PAY"
"8.0","TEST23","RON","TEST14","9683","PAY"
"17.0","TEST15","RON","TEST30","9684","PAY"
"3.0","TEST41","RON","TEST85","9685","PAY"
"12.0","TEST45","RON","TEST76","9686","PAY"
"20.0","TEST26","RON","TEST59","9687","PAY"
"20.0","TEST20","RON","TEST89","9688","PAY"
"12.0","TEST15","RON","TEST27","9689","PAY"
"16.0","TEST40","RON","TEST52","9690","PAY"
"19.0","TEST26","RON","TEST20","9691","PAY"
"12.0","TEST67","RON","TEST79","9692","PAY"
"12.0","TEST53","RON","TEST83","9693","PAY"
"11.0","TEST16","RON","TEST21","9694","PAY"
"11.0","TEST68","RON","TEST83","9695","PAY"
"19.0","TEST31","RON","TEST64","9696","PAY"
"8.0","TEST8","RON","TEST4","9697","PAY"
"9.0","TEST74","RON","TEST56","9698","PAY"
"13.0","TEST59","RON","TEST76","9699","PAY"
"13.0","TEST91","RON","TEST89","9700","PAY"
"18.0","TEST77","RON","TEST1","9701","PAY"
"14.0","TEST24","RON","TEST90","9702","PAY"
"19.0","TEST32","RON","TEST7","9703","PAY"
"12.0","TEST97","RON","CONTADMIN","9704","PAY"
"12.0","TEST47","RON","TEST77","9705","PAY"
"17.0","TEST73","RON","TEST26","9706","PAY"
"4.0","TEST28","RON","TEST69","9707","PAY"
"4.0","TEST54","RON","TEST91","9708","PAY"
"4.0","TEST44","RON","TEST19","9709","PAY"
"17.0","TEST84","RON","TEST81","9710","PAY"
"10.0","TEST67","RON","TEST87","9711","PAY"
"1.0","TEST6","RON","TEST37","9712","PAY"
"19.0","TEST87","RON","TEST67","9713","PAY"
"20.0","TEST21","RON","TEST25","9714","PAY"
"13.0","TEST28","RON","TEST79","9715","PAY"
"4.0","TEST18","RON","TEST51","9716","PAY"
"19.0","TEST33","RON","TEST13","9717","PAY"
"4.0","TEST50","RON","TEST59","9718","PAY"
"11.0","TEST14","RON","TEST16","9719","PAY"
"1.0","TEST69","RON","TEST21","9720","PAY"
"9.0","TEST52","RON","TEST20","9721","PAY"
"1.0","TEST34","RON","TEST86","9722","PAY"
"12.0","TEST16","RON","TEST24","9723","PAY"
"6.0","TEST91","RON","TEST16","9724","PAY"
"13.0","TEST21","RON","TEST10","9725","PAY"
"18.0","TEST10","RON","TEST30","9726","PAY"
"12.0","TEST51","RON","TEST31","9727","PAY"
"17.0","TEST78","RON","TEST2","9728","PAY"
"10.0","TEST44","RON","TEST90","9729","PAY"
"16.0","TEST68","RON","TEST69","9730","PAY"
"11.0","TEST22","RON","TEST21","9731","PAY"
"15.0","TEST66","RON","TEST95","9732","PAY"
"10.0","TEST42","RON","TEST60","9733","PAY"
"17.0","TEST57","RON","TEST5","9734","PAY"
"6.0","TEST78","RON","TEST63","9735","PAY"
"13.0","TEST79","RON","TEST62","9736","PAY"
"8.0","TEST73","RON","TEST16","9737","PAY"
"19.0","TEST30","RON","CONTADMIN","9738","PAY"
"13.0","TEST96","RON","TEST46","9739","PAY"
"17.0","TEST35","RON","TEST60","9740","PAY"
"19.0","TEST26","RON","TEST68","9741","PAY"
"12.0","TEST50","RON","TEST98","9742","PAY"
"17.0","TEST92","RON","TEST94","9743","PAY"
"15.0","TEST88","RON","TEST10","9744","PAY"
"15.0","TEST31","RON","TEST51","9745","PAY"
"1.0","TEST30","RON","TEST71","9746","PAY"
"11.0","TEST45","RON","TEST4","9747","PAY"
"3.0","TEST61","RON","TEST94","9748","PAY"
"12.0","TEST41","RON","TEST70","9749","PAY"
"7.0","TEST49","RON","TEST21","9750","PAY"
"2.0","TEST41","RON","TEST11","9751","PAY"
"6.0","TEST84","RON","TEST46","9752","PAY"
"10.0","TEST41","RON","TEST15","9753","PAY"
"2.0","TEST68","RON","TEST58","9754","PAY"
"14.0","TEST10","RON","TEST44","9755","PAY"
"4.0","TEST25","RON","TEST53","9756","PAY"
"17.0","TEST3","RON","TEST75","9757","PAY"
"14.0","TEST93","RON","TEST87","9758","PAY"
"10.0","TEST87","RON","TEST68","9759","PAY"
"15.0","TEST79","RON","TEST37","9760","PAY"
"16.0","TEST63","RON","TEST89","9761","PAY"
"8.0","TEST14","RON","TEST6","9762","PAY"
"13.0","TEST34","RON","TEST37","9763","PAY"
"15.0","TEST19","RON","TEST71","9764","PAY"
"17.0","TEST58","RON","TEST22","9765","PAY"
"1.0","TEST92","RON","TEST69","9766","PAY"
"9.0","TEST94","RON","TEST53","9767","PAY"
"8.0","TEST10","RON","TEST18","9768","PAY"
"14.0","TEST89","RON","TEST67","9769","PAY"
"11.0","TEST16","RON","TEST42","9770","PAY"
"13.0","TEST42","RON","TEST9","9771","PAY"
"1.0","TEST36","RON","TEST81","9772","PAY"
"15.0","TEST87","RON","TEST53","9773","PAY"
"20.0","TEST45","RON","TEST7","9774","PAY"
"14.0","TEST54","RON","TEST31","9775","PAY"
"19.0","TEST97","RON","TEST70","9776","PAY"
"13.0","TEST46","RON","TEST67","9777","PAY"
"17.0","TEST68","RON","TEST39","9778","PAY"
"13.0","TEST49","RON","TEST22","9779","PAY"
"13.0","TEST9","RON","TEST13","9780","PAY"
"10.0","TEST48","RON","TEST21","9781","PAY"
"1.0","TEST18","RON","CONTADMIN0","9782","PAY"
"11.0","TEST35","RON","TEST70","9783","PAY"
"19.0","TEST94","RON","TEST34","9784","PAY"
"2.0","TEST82","RON","TEST46","9785","PAY"
"18.0","TEST57","RON","TEST70","9786","PAY"
"13.0","TEST91","RON","TEST23","9787","PAY"
"18.0","TEST82","RON","TEST75","9788","PAY"
"2.0","TEST31","RON","TEST71","9789","PAY"
"13.0","TEST72","RON","CONTADMIN","9790","PAY"
"15.0","TEST94","RON","TEST68","9791","PAY"
"19.0","TEST82","RON","TEST86","9792","PAY"
"11.0","TEST38","RON","TEST31","9793","PAY"
"1.0","TEST47","RON","TEST49","9794","PAY"
"1.0","TEST40","RON","TEST39","9795","PAY"
"13.0","TEST32","RON","TEST97","9796","PAY"
"11.0","TEST70","RON","TEST41","9797","PAY"
"6.0","TEST49","RON","TEST43","9798","PAY"
"10.0","TEST53","RON","TEST69","9799","PAY"
"4.0","TEST46","RON","TEST57","9800","PAY"
